rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-18286,"I can see your knees young lady, open up.",not sexist,none,none,test,mixed
sexism2022_english-18300,I question why someone already has not taken out ol sour puss...i mean....she verbally vomits muslum cockroach shit...hates america...wants all americans dead...i say terminate her worthless ass with prejudice !!!,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-18308,"Can you imagine just how incredibly butthurt the democrats would be if Trump does so well that the first female president ends up his daughter Ivanka. They try to make a witch the first female POTUS, and instead we get an angel lol. #Trump #MAGA",not sexist,none,none,test,mixed
sexism2022_english-18325,If not talking is your strength then... I'd go for a release of information while you listen to her since it's more important to pay attention to what they say than bombarding them with info,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-18329,"she should talk, I bet her slyz looks like its been worked over by a bulldozer.",not sexist,none,none,test,mixed
sexism2022_english-18358,"same here dude, not only does it shift the dynamic of you becoming a chaser it gives the girl an immense amount of power. i drop girls fairly quickly that start doing that shit and they almost all come crawling back.",not sexist,none,none,test,mixed
sexism2022_english-18362,I give her a bit of a break because she was a Disney kid. Those chicks are almost always abused.,not sexist,none,none,test,mixed
sexism2022_english-18378,I've seen women in their 50s hotter than her.,not sexist,none,none,test,mixed
sexism2022_english-1839,"Remember Herman Cain presidential campaign, 2012 #Sexual misconduct accusations. 1 woman came forward, as that mess settle down, Democrats found another woman. Then Democrats found 2 more women that sunk his campaign. What are the odds. [URL]",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-18401,"Cels are laughing because a woman they feel is pretty and would reject them, got beaten up.",not sexist,none,none,test,mixed
sexism2022_english-18405,That woman would reject every single person on this sub,not sexist,none,none,test,mixed
sexism2022_english-18458,"Not suprising, she needs to find another beta provider before this one dies.",not sexist,none,none,test,mixed
sexism2022_english-18542,"Fine, let's set up facebook pages with lists of women who have accused men *falsely* of being pedophiles, rapists, etc.",not sexist,none,none,test,mixed
sexism2022_english-18577,"How about: ""The unworthy non-victims of non-rape"" Hell, let's just go completely feminist-approved. ""The Unworthy"".",sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-18579,"Scalia's shitlib sandnigger daughter in law turns red over Kavanaugh treatment ""led to arguments with my husband & father-in-law [USER] [USER] [USER] [USER] [USER] [USER] [USER] [URL]",not sexist,none,none,test,mixed
sexism2022_english-18609,"SO he plays a badass on tv, then tucks his balls in and lies down at his wife's feet?",not sexist,none,none,test,mixed
sexism2022_english-18653,"Shush, ""consent"" is a foreign word to these blokes",not sexist,none,none,test,mixed
sexism2022_english-1868,"well you see, a strong female character is either 1. A fighting fucktoy 2. a mrs. male character",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-18683,I like how all he has to say about her is her perfect face and ass,not sexist,none,none,test,mixed
sexism2022_english-1869,Success = gril lets you piss on her Women love by being a pickmeisha. Men love by remembering her birthday.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-18705,Trump is communist you twat. He supports jews.,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-18709,I'm so sick of women hitting the wall. I'm getting a sex doll. They never do.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-18714,I have some unwashed underwear she can sniff I am not sure if it is sarin but I am positive it is toxic and probably wmd.,not sexist,none,none,test,mixed
sexism2022_english-18715,"Depends on the girl, on both sides of this. Average girl gives an average blowjob, paid or not. And you can get high end escorts, or just more willing girls where it’s all on the table.",sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-18738,Has Huma been falling off any bridges recently or is she still holed up in a safe house?,not sexist,none,none,test,mixed
sexism2022_english-18766,"Yeah. But its better when those conversations are with a woman you're fucking. But its generally not worth it. Its like a wishing for a unicorn. Great sex, great conversations, and no baggage?! Yeah right...",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-18804,Having a low sex drive to the point of being practically asexual is such a fucking blessing...women have literally no effect or control over me for anything.,not sexist,none,none,test,mixed
sexism2022_english-18814,"You're an idiot white knight who enables the cheating behavior of women, and encourages women's false rape allegations.",sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-1885,Must have been a white woman so she had to shoot herself. A Mexican could have gone out to lunch afterwards at a sanctuary taco stand. [URL],not sexist,none,none,test,mixed
sexism2022_english-18862,OH great I refused to give on her web site however it seems she is also making a e-mail list... How typical...LOLOL,not sexist,none,none,test,mixed
sexism2022_english-18880,"Bless her heart, she uses words like ""retarded"" when she encounters a mean ole white man.",not sexist,none,none,test,mixed
sexism2022_english-1890,"Photos emerge of girl friend recently in Dubai. Recent Photo emerges of this guy wearing a pussy hat, next to girl friend at anti trump protest, Had girl friends ID to check in hotel how without that did she get to dubai?",not sexist,none,none,test,mixed
sexism2022_english-18900,I hear his sister does communist bukake.,not sexist,none,none,test,mixed
sexism2022_english-18919,i would bang greg's woman provided it wasn't a man at some point.,sexist,2. derogation,2.3 dehumanising attacks & overt sexual objectification,test,mixed
sexism2022_english-18928,"If you're a woman / he-she / it, I'll take that as a compliment.",not sexist,none,none,test,mixed
sexism2022_english-18986,just like how asian girls hate asian guys,not sexist,none,none,test,mixed
sexism2022_english-1902,For bad mouth Black Beauty Maxine? I know that she is owned and owes. Bud is this guy the ownly owner? How many own this trojan horse? How many ride her?,not sexist,none,none,test,mixed
sexism2022_english-19029,"Lol - a story from another culture. 2000 years, all Eves destroy all edens. 4000 years, (epic of Gilgamesh) all women belittle men.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-19047,So quick to assume the woman in the pic has been mudsharking. It's just as equally possible that she was raped.,not sexist,none,none,test,mixed
sexism2022_english-1907,You can't bargain attraction but you can tell people to get a reality check. If women expect a Ferrari on a 2001 Toyota Camry budget then they need a wake-up call.,sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-19074,"Does your mommy know you’re playing on the computer, or is she out turning tricks with some brothers for some crack?",sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-19078,"Is this going to be the new crusade? Instead of reporting women to the IRS, reporting cheaters to their boyfriends/husbands?",not sexist,none,none,test,mixed
sexism2022_english-19087,She's like a Black Widow spider. How long did that take her? Less than a year,not sexist,none,none,test,mixed
sexism2022_english-19120,Break barrel single-shot shotgun? She needs to talk to her husband and have her get something that will allow her to shoot more than once before she is mobbed.,not sexist,none,none,test,mixed
